timestamp,latitude,longitude,parameter,value,unit,location,city,country
2025-10-14 01:28:03.054331+00:00,39.87249069951096,116.54105313539226,pm25,99.14793998009866,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,40.04692820225688,116.43717640724171,pm25,85.5131831056491,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.952854047000066,116.30403897909488,pm25,80.80088388378647,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,40.02410974084252,116.53595260841256,pm25,91.13127573908902,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.83671788957605,116.4037983526086,pm25,96.75496398419438,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.91746771586738,116.40435555378662,pm25,96.31703382259545,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.778518754045905,116.50121208308087,pm25,112.02282921754407,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,40.09845647604745,116.25916881431398,pm25,90.8631526384219,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.797286185722534,116.5278506876477,pm25,81.24422177335138,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.802746986890845,116.4733147624013,pm25,86.84139269054685,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.72927602895639,116.51483877662191,pm25,87.48316042294883,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.803121247598696,116.27664650360805,pm25,89.65799157212399,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,40.005251413017625,116.5209456644538,pm25,87.99280921163336,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.97915742827323,116.27652957042288,pm25,90.44073423714102,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.75146928492687,116.23262104694541,pm25,68.30294224300522,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.85049540057124,116.54209078971482,pm25,98.30869044286709,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.868368557846985,116.54451339847107,pm25,81.45627174333418,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.965993698544786,116.55061483856663,pm25,74.27523861302228,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.8823715852175,116.38876388774351,pm25,96.0061568860838,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.80961935544549,116.4047286498801,so2,33.09257292804638,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.702836731441266,116.58018547853037,so2,28.971083638613184,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.95828835822998,116.25766384508786,so2,27.311739460343574,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.98796375340348,116.5794597788549,so2,21.84484136425621,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,40.03422768660011,116.3247325808042,so2,40.86377958018346,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.81275113094582,116.36933057958903,so2,30.907235994423512,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.786087266865195,116.53108103752817,so2,20.809469539401093,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.95573255202664,116.36367965454767,so2,22.60775330991725,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,40.022021933258,116.41983747506922,so2,26.940839133975494,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,40.08546834913799,116.21102364529723,so2,18.73228723113604,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.76020993216847,116.50140524346992,so2,27.349094926168544,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.89288495527974,116.41525732528771,so2,24.210585112552177,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,40.05788634487847,116.33189268659963,so2,32.63729589269706,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.869086762778174,116.51537148137136,so2,31.316716209257205,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.93580082483362,116.32127793171666,so2,12.949515703942108,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.70979627099735,116.38139915579227,so2,26.714455821252535,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.96938395486118,116.25361667889887,so2,18.41860539349753,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,40.06763544785353,116.36124519457886,so2,32.054132887358584,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,40.03073013182269,116.28138209627046,so2,27.346472236755094,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,40.05420810668398,116.30492533617674,so2,29.247970152050957,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.96414215220821,116.50014586905202,so2,21.180319247099476,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.79822090689727,116.31216350319441,so2,35.648094081093475,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,40.0074067995585,116.39407638977265,so2,36.6063097268682,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.78466989704301,116.59229487992049,so2,21.18208767798491,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,40.03250993386579,116.5846628774655,so2,28.370018500447554,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.72508716902831,116.4899159763094,so2,23.139430749165037,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,40.03019512535742,116.41649074221897,so2,26.38809320681231,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.76580290658964,116.31075648161814,so2,20.17775799499315,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.85005879859866,116.26426080351006,so2,35.84167046401906,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.826695266622785,116.58797016528645,so2,21.66004533570263,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.9765348141111,116.40642743421915,so2,25.025523816128498,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.77142875126975,116.24634624498832,so2,29.013357546668583,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.8585024648868,116.449395902215,so2,23.26813949903533,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.7023298380432,116.51067324573691,so2,25.30938074245446,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.80499788510004,116.44520132042122,so2,23.687743658981148,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.868475525691586,116.56691908191635,so2,25.8386391169345,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.742368494682935,116.21583715066568,so2,20.653229715614458,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.953263978414626,116.411435705304,so2,24.31600251310447,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.852169707954616,116.38373435315415,so2,25.47147826755475,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.9901175752305,116.22493983165995,so2,24.837312872095296,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.96154640442736,116.45653126765575,so2,26.789392665584945,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.87249069951096,116.54105313539226,so2,25.040431794332367,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,40.04692820225688,116.43717640724171,so2,30.271999933312877,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.952854047000066,116.30403897909488,so2,24.88996326218682,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,40.02410974084252,116.53595260841256,so2,25.82269490963655,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.83671788957605,116.4037983526086,so2,23.182036211136708,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.91746771586738,116.40435555378662,so2,23.873368690539785,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.778518754045905,116.50121208308087,so2,20.18347893701741,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,40.09845647604745,116.25916881431398,so2,29.09986749550579,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.797286185722534,116.5278506876477,so2,20.793352802853512,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.802746986890845,116.4733147624013,so2,22.776660900174345,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.72927602895639,116.51483877662191,so2,28.302166151171996,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.803121247598696,116.27664650360805,so2,28.518809720838632,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,40.005251413017625,116.5209456644538,so2,24.505369136090618,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.97915742827323,116.27652957042288,so2,16.409613838671962,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.75146928492687,116.23262104694541,so2,28.608509327593847,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.85049540057124,116.54209078971482,so2,27.80376018557627,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.868368557846985,116.54451339847107,so2,19.444036813757094,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.965993698544786,116.55061483856663,so2,30.35755330508845,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.8823715852175,116.38876388774351,so2,23.00044388894884,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.80961935544549,116.4047286498801,no2,44.00238085300554,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.702836731441266,116.58018547853037,no2,53.777731469946,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.95828835822998,116.25766384508786,no2,51.58412233103822,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.98796375340348,116.5794597788549,no2,54.632877790161125,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,40.03422768660011,116.3247325808042,no2,40.16590131563643,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.81275113094582,116.36933057958903,no2,67.50972671241092,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.786087266865195,116.53108103752817,no2,48.19061686588212,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.95573255202664,116.36367965454767,no2,40.694611314260655,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,40.022021933258,116.41983747506922,no2,57.96262329076914,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,40.08546834913799,116.21102364529723,no2,50.17345274142253,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.76020993216847,116.50140524346992,no2,55.61075366841517,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.89288495527974,116.41525732528771,no2,50.29501833723163,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,40.05788634487847,116.33189268659963,no2,52.53396289839258,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.869086762778174,116.51537148137136,no2,54.978068532141016,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.93580082483362,116.32127793171666,no2,47.038662710368754,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.70979627099735,116.38139915579227,no2,58.4418025491084,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.96938395486118,116.25361667889887,no2,49.25268498959559,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,40.06763544785353,116.36124519457886,no2,46.05438862886817,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,40.03073013182269,116.28138209627046,no2,53.62814515681197,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,40.05420810668398,116.30492533617674,no2,56.572216010160275,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.96414215220821,116.50014586905202,no2,51.179251049282826,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.79822090689727,116.31216350319441,no2,46.11172748559544,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,40.0074067995585,116.39407638977265,no2,57.97017031270101,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.78466989704301,116.59229487992049,no2,38.92925544524973,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,40.03250993386579,116.5846628774655,no2,44.76497269394768,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.72508716902831,116.4899159763094,no2,53.32806890649902,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,40.03019512535742,116.41649074221897,no2,42.123410595791405,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.76580290658964,116.31075648161814,no2,53.23583989622529,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.85005879859866,116.26426080351006,no2,52.572980838084234,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.826695266622785,116.58797016528645,no2,60.20180409309729,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.9765348141111,116.40642743421915,no2,45.69356296772561,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.77142875126975,116.24634624498832,no2,48.0046335930988,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.8585024648868,116.449395902215,no2,55.67733925983995,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.7023298380432,116.51067324573691,no2,33.351377060585484,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.80499788510004,116.44520132042122,no2,77.81222417354861,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.868475525691586,116.56691908191635,no2,47.42267993853779,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.742368494682935,116.21583715066568,no2,47.17320536042748,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.953263978414626,116.411435705304,no2,59.900905869461646,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.852169707954616,116.38373435315415,no2,52.69323105074647,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.9901175752305,116.22493983165995,no2,38.776456832603216,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.96154640442736,116.45653126765575,no2,58.02730482297284,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.87249069951096,116.54105313539226,no2,59.85490845422561,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,40.04692820225688,116.43717640724171,no2,49.41231559442441,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.952854047000066,116.30403897909488,no2,50.759082915895746,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,40.02410974084252,116.53595260841256,no2,56.89976256030708,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.83671788957605,116.4037983526086,no2,45.74164378291635,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.91746771586738,116.40435555378662,no2,56.51899429588721,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.778518754045905,116.50121208308087,no2,54.60627386578793,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,40.09845647604745,116.25916881431398,no2,47.612424856024596,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.797286185722534,116.5278506876477,no2,41.87507079173719,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.802746986890845,116.4733147624013,no2,51.20703913614325,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.72927602895639,116.51483877662191,no2,46.008507716150596,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.803121247598696,116.27664650360805,no2,61.02316758767326,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,40.005251413017625,116.5209456644538,no2,54.16456873023133,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.97915742827323,116.27652957042288,no2,59.26856196271112,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.75146928492687,116.23262104694541,no2,54.08886126498761,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.85049540057124,116.54209078971482,no2,55.11509471891219,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.868368557846985,116.54451339847107,no2,46.7478944443889,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.965993698544786,116.55061483856663,no2,58.3562651948091,µg/m³,demo,demo,demo
2025-10-14 01:28:03.054331+00:00,39.8823715852175,116.38876388774351,no2,67.28947197668813,µg/m³,demo,demo,demo
2025-10-14 02:28:03.054331+00:00,40.06959325011503,116.36978543385283,pm25,100.84190213531592,µg/m³,demo,demo,demo
2025-10-14 02:28:03.054331+00:00,39.96576041646062,116.43028206413564,pm25,91.4553271118366,µg/m³,demo,demo,demo
2025-10-14 02:28:03.054331+00:00,39.764249453642144,116.58666495815513,pm25,88.32733403328304,µg/m³,demo,demo,demo
2025-10-14 02:28:03.054331+00:00,39.87677176458162,116.38323182419445,pm25,90.68899994450838,µg/m³,demo,demo,demo
2025-10-14 02:28:03.054331+00:00,39.87577306406819,116.53498856871936,pm25,87.56700768180053,µg/m³,demo,demo,demo
2025-10-14 02:28:03.054331+00:00,39.95293319459277,116.22234878601274,pm25,97.38006316573163,µg/m³,demo,demo,demo
2025-10-14 02:28:03.054331+00:00,39.85245501296162,116.35423490289202,pm25,93.72417084531699,µg/m³,demo,demo,demo
2025-10-14 02:28:03.054331+00:00,39.97027123518765,116.42419857745696,pm25,85.80639424279414,µg/m³,demo,demo,demo
2025-10-14 02:28:03.054331+00:00,39.78156295203914,116.44812822226197,pm25,102.0750689497867,µg/m³,demo,demo,demo
2025-10-14 02:28:03.054331+00:00,39.84134031125863,116.30000733597281,pm25,82.66229262283409,µg/m³,demo,demo,demo
2025-10-14 02:28:03.054331+00:00,39.917325364514944,116.35971640539464,pm25,93.44320371680942,µg/m³,demo,demo,demo
2025-10-14 02:28:03.054331+00:00,39.87106042048578,116.57880246749427,pm25,95.06586445502778,µg/m³,demo,demo,demo
2025-10-14 02:28:03.054331+00:00,39.7490102603076,116.45954030160478,pm25,107.74568471803836,µg/m³,demo,demo,demo
2025-10-14 02:28:03.054331+00:00,40.086331248305,116.43398649936492,pm25,83.93470363981238,µg/m³,demo,demo,demo
2025-10-14 02:28:03.054331+00:00,39.97651816085459,116.22611948420794,pm25,110.91698935572488,µg/m³,demo,demo,demo
2025-10-14 02:28:03.054331+00:00,40.033214031116415,116.22087050305726,pm25,92.11397941946909,µg/m³,demo,demo,demo
2025-10-14 02:28:03.054331+00:00,39.84298429851566,116.28455937913283,pm25,87.67227707216912,µg/m³,demo,demo,demo
2025-10-14 02:28:03.054331+00:00,40.077958364067634,116.25512911033945,pm25,81.93032698873667,µg/m³,demo,demo,demo
2025-10-14 02:28:03.054331+00:00,40.02497884022114,116.5934999717093,pm25,97.03552102865439,µg/m³,demo,demo,demo
2025-10-14 02:28:03.054331+00:00,40.091802498235154,116.20109885904107,pm25,90.58722293330858,µg/m³,demo,demo,demo
2025-10-14 02:28:03.054331+00:00,39.77895770095593,116.34633741167221,pm25,76.75668880886657,µg/m³,demo,demo,demo
2025-10-14 02:28:03.054331+00:00,39.8908677906403,116.22336897984952,pm25,76.46535388489636,µg/m³,demo,demo,demo
2025-10-14 02:28:03.054331+00:00,39.85433959762895,116.45600422332707,pm25,83.3337695063936,µg/m³,demo,demo,demo
2025-10-14 02:28:03.054331+00:00,39.94555799824121,116.21861328082994,pm25,81.88792795354598,µg/m³,demo,demo,demo
2025-10-14 02:28:03.054331+00:00,39.800087893467186,116.22736385421669,pm25,103.08362870072652,µg/m³,demo,demo,demo
2025-10-14 02:28:03.054331+00:00,39.740188915900276,116.23197700224326,pm25,106.50645957564214,µg/m³,demo,demo,demo
2025-10-14 02:28:03.054331+00:00,39.89064663473157,116.30871405252115,pm25,100.4227154864101,µg/m³,demo,demo,demo
2025-10-14 02:28:03.054331+00:00,39.95578877460785,116.43054322719865,pm25,94.29442668037277,µg/m³,demo,demo,demo
2025-10-14 02:28:03.054331+00:00,39.85360616739653,116.52217944705234,pm25,84.86114150586471,µg/m³,demo,demo,demo
2025-10-14 02:28:03.054331+00:00,40.094975737086514,116.3068766338005,pm25,90.65379853104295,µg/m³,demo,demo,demo
2025-10-14 02:28:03.054331+00:00,39.862395508859564,116.31326842262779,pm25,100.61648407234254,µg/m³,demo,demo,demo
2025-10-14 02:28:03.054331+00:00,39.81992621697513,116.52979285758077,pm25,115.57166680467975,µg/m³,demo,demo,demo
2025-10-14 02:28:03.054331+00:00,40.02555913003981,116.49837935207053,pm25,100.95479046362152,µg/m³,demo,demo,demo
2025-10-14 02:28:03.054331+00:00,39.88667592121312,116.25072589934294,pm25,86.6350542684633,µg/m³,demo,demo,demo
2025-10-14 02:28:03.054331+00:00,39.809286713079686,116.52253957388254,pm25,90.45630090925066,µg/m³,demo,demo,demo
2025-10-14 02:28:03.054331+00:00,39.81459640978864,116.53250044345411,pm25,84.209461186178,µg/m³,demo,demo,demo
2025-10-14 02:28:03.054331+00:00,40.0788623156977,116.27113031342684,pm25,80.611217088607,µg/m³,demo,demo,demo
2025-10-14 02:28:03.054331+00:00,40.08469469926397,116.45077919942902,pm25,87.78909597338443,µg/m³,demo,demo,demo
2025-10-14 02:28:03.054331+00:00,39.958494758497196,116.2786974487285,pm25,92.34737630646138,µg/m³,demo,demo,demo
2025-10-14 02:28:03.054331+00:00,39.81150719066991,116.29739708481124,pm25,112.03081904013077,µg/m³,demo,demo,demo
2025-10-14 02:28:03.054331+00:00,39.98454761748759,116.39760230213146,pm25,90.62438963944072,µg/m³,demo,demo,demo
2025-10-14 02:28:03.054331+00:00,39.78670779277444,116.40888801118032,pm25,106.28829689956123,µg/m³,demo,demo,demo
2025-10-14 02:28:03.054331+00:00,39.828833874965575,116.39161340615928,pm25,111.20986897349685,µg/m³,demo,demo,demo
